Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE TX, INC.",KFURN,K. FURNITURE (FABRIC WORLD)- CHK B4 LEAVING,Customer-Local;,,KFURN,K. FURNITURE (FABRIC WORLD)- CHK B4 LEAVING,S19689,SRDAS,5532-36B,"(2/2) CNTR HGHT, TABLE BASE",Closed,,HE19614,09/17/2018,Unit Price,,TX,US United States,1,31.00,1,31.00,1.469
"HOMELEGANCE TX, INC.",KFURN,K. FURNITURE (FABRIC WORLD)- CHK B4 LEAVING,Customer-Local;,,KFURN,K. FURNITURE (FABRIC WORLD)- CHK B4 LEAVING,S19689,SRDAS,5532-24,"CNTR HGHT CHR, BLK PVC",Closed,,HE19614,09/17/2018,Unit Price,,TX,US United States,4,108.00,4,108.00,8.360
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19586,SRDAS,9914CH-2LCN,"(2/3) LSF RECLNR LOVE SEAT W/ CONSOLE, CHOCOLATE 100% POLYESTER",Closed,,HE19496,09/12/2018,Promotion Price,,TX,US United States,1,246.00,1,246.00,29.670
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19586,SRDAS,9914CH-2RCN,"(1/3) RSF RECLNR LOVE SEAT W/ CONSOLE, CHOCOLATE 100% POLYESTER",Closed,,HE19496,09/12/2018,Promotion Price,,TX,US United States,1,246.00,1,246.00,29.670
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19586,SRDAS,9914CH-CR,"(3/3) CORNER SEAT, CHOCOLATE 100% POLYESTER",Closed,,HE19496,09/12/2018,Promotion Price,,TX,US United States,1,167.00,1,167.00,29.190
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-LC,"(1/6) LSF CHAISE,PUSH BCK RCLNRR14",Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,270.00,1,270.00,37.200
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-RR,(2/6) RSF RECLINING CHAIR      R14,Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,202.00,1,202.00,24.200
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-AC,(3/6) ARMLESS CHAIR            R14,Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,139.00,1,139.00,17.700
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-AR,(4/6) ARMLESS RECLINING CHAIR  R14,Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,165.00,1,165.00,17.700
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-CN,(5/6) CONSOLE                  R14,Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,75.00,1,75.00,6.600
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,8490-CR,(6/6) CORNER SEAT              R14,Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,239.00,1,239.00,33.500
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19807,SRDAS,4730PU,"LIFT TOP STORAGE BENCH, P/U",Closed,,HE19749,09/19/2018,Unit Price,,TX,US United States,1,89.00,1,89.00,6.613
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768K-1,(1/3) EK/CK HEADBOARD,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,139.00,1,139.00,11.212
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768K-2,(2/3) EK/CK FOOTBOARD W/5 PCS SLATS & 10 PCS SUPPORT LEGS,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,115.00,1,115.00,7.730
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768-3,(3/3) QUEEN/EK SIDE RAILS,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,35.00,1,35.00,1.889
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768-4,NIGHT STAND W/POWER STRIP&USB PORT,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,2,250.00,2,250.00,24.494
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768-5,DRESSER,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,262.00,1,262.00,35.015
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768-6,"MIRROR, BEVEL",Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,63.00,1,63.00,5.071
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,1768-9,CHEST,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,229.00,1,229.00,29.068
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,5494-106,"(1/2) DNNG TBL TOP, 22"" LEAF, D. ESPRESO",Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,233.00,1,233.00,19.960
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,5494-106B,(2/2) PEDESTAL BASES,Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,1,186.00,1,186.00,6.730
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,5494S,"SIDE CHAIR, SET UP, FABRIC, 1PC/CTN",Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,4,440.00,4,440.00,71.560
"HOMELEGANCE TX, INC.",KIMGI,KIMBERLY GIFTS,Customer-Local;,,KIMGI,KIMBERLY GIFTS,S19323,SRDAS,5494A,"ARM CHAIR, SET UP, FABRIC, 1PC/CTN",Closed,,HE19790,09/20/2018,Unit Price,,TX,US United States,2,242.00,2,242.00,38.920
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1916BK-4,"NIGHT STAND, BLACK",Closed,,HE19440,09/11/2018,Unit Price,,TX,US United States,2,290.00,2,290.00,22.721
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1916BK-5,"DRESSER, BLACK",Closed,,HE19440,09/11/2018,Unit Price,,TX,US United States,1,309.00,1,309.00,32.422
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1916BK-6,"MIRROR, LED LIGHT, BLACK",Closed,,HE19440,09/11/2018,Unit Price,,TX,US United States,1,116.00,1,116.00,3.161
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1156WHT,AIRLIFT SWIVEL STOOL,Closed,,HE19440,09/11/2018,Unit Price,,TX,US United States,2,78.00,2,78.00,3.980
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1157BRW,AIRLIFT SWIVEL STOOL,Closed,,HE19440,09/11/2018,Promotion Price,,TX,US United States,2,74.00,2,74.00,4.440
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,1148RED,AIRLIFT SWIVEL STOOL,Closed,,HE19440,09/11/2018,Promotion Price,,TX,US United States,2,54.00,2,54.00,3.980
"HOMELEGANCE TX, INC.",KTBFU,KT Bell Furniture,Customer-Local;,,KTBFU,KT Bell Furniture,S19502,SRDAS,3623-31,3PC PACK OCCASIONAL TABLES,Closed,,HE19440,09/11/2018,Promotion Price,,TX,US United States,1,99.00,1,99.00,6.470
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-5,DRESSER,Closed,,HE19968,09/27/2018,,,TX,US United States,24,"5,256.00",24,"5,256.00",860.182
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-6,MIRROR,Closed,,HE19968,09/27/2018,,,TX,US United States,24,"1,152.00",24,"1,152.00",128.318
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-9,CHEST,Closed,,HE19968,09/27/2018,,,TX,US United States,11,"2,200.00",11,"2,200.00",303.349
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-1,"(1/3) QN HB, PLATFORM",Closed,,HE19968,09/27/2018,,,TX,US United States,21,"1,995.00",21,"1,995.00",203.645
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-2,"(2/3) QN FB, PLATFORM",Closed,,HE19968,09/27/2018,,,TX,US United States,21,735.00,21,735.00,100.859
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-3,(3/3) QN RAILS WITH 13PC SLATS,Closed,,HE19968,09/27/2018,,,TX,US United States,21,"1,449.00",21,"1,449.00",122.810
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715K-1EK,"(1/3) EK HB, PLATFORM",Closed,,HE19968,09/27/2018,,,TX,US United States,12,"1,548.00",12,"1,548.00",143.152
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715K-2EK,"(2/3) EK FB, PLATFORM",Closed,,HE19968,09/27/2018,,,TX,US United States,12,588.00,12,588.00,71.024
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715K-3EK,(3/3) EK RAILS WITH 13PC SLATS,Closed,,HE19968,09/27/2018,,,TX,US United States,12,"1,212.00",12,"1,212.00",70.177
CARVEN INDUSTRIAL,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0778,SRDAS,1715-4,NIGHT STAND,Closed,,HE19968,09/27/2018,,,TX,US United States,33,"2,937.00",33,"2,937.00",311.741
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-5,DRESSER,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,25,"4,400.00",25,"4,400.00",810.560
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-6,"MIRROR W/LED, BEVEL",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,23,"1,817.00",23,"1,817.00",71.397
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-9,CHEST,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,13,"1,950.00",13,"1,950.00",332.749
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-1,"(1/3) QN HB, GRY PU&LED&MIROR",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,29,"4,060.00",29,"4,060.00",188.848
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-2,"(2/3) QN FB, CROC EMBOS&MIROR",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,29,"1,595.00",29,"1,595.00",90.431
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-3,(3/3) QN RL & SL,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,29,580.00,29,580.00,34.411
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916F-1,"(1/3) FULL HB, SILVER GREY PU&LED&MIROR",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,10,"1,400.00",10,"1,400.00",55.000
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916F-2,"(2/3) FULL FB, CROC EMBOS&MIROR",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,10,550.00,10,550.00,27.500
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916F-3,(3/3) FULL RL & SL,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,10,200.00,10,200.00,10.000
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-4,"NIGHT STAND W/LED, SILVERY GREY",Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,29,"2,291.00",29,"2,291.00",325.380
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-15R,(1/3) RSF VANITY UNIT,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,18,"1,350.00",18,"1,350.00",168.007
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-15L,(2/3) LSF VANNITY UNIT W/JEWERLY TRAY,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,18,"1,350.00",18,"1,350.00",168.007
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-15M,(3/3) VANITY MIRROR & GLASS TOP,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,18,"2,160.00",18,"2,160.00",98.019
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0760,SRDAS,1916-14,VANITY STOOL,Closed,,HE19163,09/04/2018,Dealers Direct Price,,TX,US United States,15,435.00,15,435.00,22.566
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-5,DRESSER,Closed,,HE19636,09/17/2018,Dealers Direct Price,,TX,US United States,21,"2,079.00",21,"2,079.00",435.960
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-6,MIRROR,Closed,,HE19636,09/17/2018,Dealers Direct Price,,TX,US United States,21,609.00,21,609.00,50.190
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-9,"CHEST, 4 DRAWERS",Closed,,HE19636,09/17/2018,,,TX,US United States,15,"1,125.00",15,"1,125.00",228.521
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013PRDC-1,"(1/2)TWIN CAPTAIN HB, FB & SLATS",Closed,,HE19636,09/17/2018,,,TX,US United States,10,700.00,10,700.00,61.900
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013PRDC-2,(2/2)TRUNDLE BED & CAPTAIN BED SR,Closed,,HE19636,09/17/2018,,,TX,US United States,10,890.00,10,890.00,77.500
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-1,(1/3) T/T UPPER/LOWER HB&FB,Closed,,HE19636,09/17/2018,,,TX,US United States,24,"1,560.00",24,"1,560.00",148.872
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-2,"(2/3) T/T SR/GR/LD, DRK CHERRY",Closed,,HE19636,09/17/2018,,,TX,US United States,24,"1,200.00",24,"1,200.00",106.231
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-SL,"(3/3) TWIN SLATS, 2 SETS",Closed,,HE19636,09/17/2018,,,TX,US United States,24,480.00,24,480.00,36.924
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013TFDC-1,(1/3) T/F UPPER/LOWER HB&FB,Closed,,HE19636,09/17/2018,,,TX,US United States,15,"1,125.00",15,"1,125.00",119.268
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013TFDC-2,"(2/3) T/F SR/GR/LD, DRK CHERRY",Closed,,HE19636,09/17/2018,,,TX,US United States,15,900.00,15,900.00,66.395
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013TFDC-SL,"(3/3) TWIN & FULL SLATS, 2 SETS",Closed,,HE19636,09/17/2018,,,TX,US United States,15,300.00,15,300.00,31.758
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013SBDC-1,"(1/4)STEP BUNK HB, FB & SLATS",Closed,,HE19636,09/17/2018,,,TX,US United States,22,"1,716.00",22,"1,716.00",213.180
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013SBDC-2,"(2/4)STEP BUNK SR, LONG & SHORT GR",Closed,,HE19636,09/17/2018,,,TX,US United States,22,"1,254.00",22,"1,254.00",87.120
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013SBDC-SL,(3/4)STEP BUNK SLATS,Closed,,HE19636,09/17/2018,,,TX,US United States,22,418.00,22,418.00,33.660
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013SBDC-3,(4/4)STEP BUNK STORAGE STAIR,Closed,,HE19636,09/17/2018,,,TX,US United States,22,"2,090.00",22,"2,090.00",538.560
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-R,TWIN TRUNDLE UNIT,Closed,,HE19636,09/17/2018,,,TX,US United States,10,400.00,10,400.00,32.666
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0764,SRDAS,B2013DC-4,"NIGHT STAND, 1 DRAWER",Closed,,HE19636,09/17/2018,,,TX,US United States,16,720.00,16,720.00,115.718
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-5,DRESSER,Closed,,HE19854,09/24/2018,Dealers Direct Price,,TX,US United States,32,"3,616.00",32,"3,616.00","1,102.400"
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-6,MIRROR,Closed,,HE19854,09/24/2018,,,TX,US United States,29,928.00,29,928.00,109.330
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-9,CHEST,Closed,,HE19854,09/24/2018,,,TX,US United States,4,480.00,4,480.00,112.880
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-1,(1/3) QUEEN HEABOARD,Closed,,HE19854,09/24/2018,Dealers Direct Price,,TX,US United States,44,"2,156.00",44,"2,156.00",338.800
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-2,(2/3) QUEEN FOOTBOARD W/SLATS & SUPPORT LEGS,Closed,,HE19854,09/24/2018,Dealers Direct Price,,TX,US United States,45,"1,080.00",45,"1,080.00",103.950
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-3,(3/3) QUEEN/EK SIDE RAILS,Closed,,HE19854,09/24/2018,Dealers Direct Price,,TX,US United States,42,"1,092.00",42,"1,092.00",96.600
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0772,SRDAS,1730-4,NIGHT STAND,Closed,,HE19854,09/24/2018,Dealers Direct Price,,TX,US United States,46,"2,530.00",46,"2,530.00",491.740
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0773,SRDAS,5447-40,SERVER,Closed,,HE19913,09/25/2018,Dealers Direct Price,,TX,US United States,10,"2,340.00",10,"2,340.00",280.000
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0773,SRDAS,5447-36XL,"(1/2) CNTR HGHT TBL TOP,18IN LF",Closed,,HE19913,09/25/2018,Dealers Direct Price,,TX,US United States,40,"6,080.00",40,"6,080.00",480.400
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0773,SRDAS,5447-36XLB,(2/2) CNTR HGHT TBL STRG BASE,Closed,,HE19913,09/25/2018,Dealers Direct Price,,TX,US United States,40,"2,040.00",40,"2,040.00",136.000
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0773,SRDAS,5447-24S,SWIVEL COUNTER HEIGHT CHAIR,Closed,,HE19913,09/25/2018,Dealers Direct Price,,TX,US United States,282,"14,382.00",282,"14,382.00","1,280.280"
Corporate Specialist Sdn.Bhd.,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0773,SRDAS,5447-29S,SWIVEL PUB HEIGHT CHAIR,Closed,,HE19913,09/25/2018,Dealers Direct Price,,TX,US United States,40,"2,160.00",40,"2,160.00",190.000
"GREEN WORLD FURNITURE CO.,LTD.",LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0759,SRDAS,8325BRW-3,D. RCLNR SOFA,Closed,,HE19162,09/04/2018,Dealers Direct Price,,TX,US United States,40,"11,400.00",40,"11,400.00","1,332.000"
"GREEN WORLD FURNITURE CO.,LTD.",LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0759,SRDAS,8325BRW-2,D. RCLNR LOVE SEAT,Closed,,HE19162,09/04/2018,Dealers Direct Price,,TX,US United States,40,"10,000.00",40,"10,000.00",985.200
"GREEN WORLD FURNITURE CO.,LTD.",LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0768,SRDAS,9636-1,GLIDER RECLINING CHAIR,Closed,,HE19675,09/18/2018,Dealers Direct Price,,TX,US United States,12,"1,476.00",12,"1,476.00",204.000
"GREEN WORLD FURNITURE CO.,LTD.",LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0768,SRDAS,9636-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE19675,09/18/2018,Dealers Direct Price,,TX,US United States,30,"7,350.00",30,"7,350.00",990.000
"GREEN WORLD FURNITURE CO.,LTD.",LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0768,SRDAS,9636-3,DOUBLE RECLINING SOFA,Closed,,HE19675,09/18/2018,Dealers Direct Price,,TX,US United States,31,"7,936.00",31,"7,936.00","1,147.000"
HOMELEGANCE-AGA,LACVA,"Lacks Valley Stores, LTD",Customer-Major;,,LACVA,"Lacks Valley Stores, LTD",D0752,SRDAS,1402-5,DRESSER,Closed,,HE19822,09/21/2018,Unit Price,,TX,US United States,16,"3,120.00",16,"3,120.00",640.000
